Filename,Segments
HC_TOMAS_0072.wav,8
PD_MANGA_0008.wav,9
HC_GANGA_0080.wav,6
HC_DIABLO_0086.wav,16
HC_ESPONTANEA_0105.wav,143
HC_CARMEN_0121.wav,8
HC_BURRO_0105.wav,10
HC_BARBAS_0065.wav,29
HC_BURRO_0134.wav,9
HC_GANGA_0129.wav,8
HC_ESPONTANEA_0133.wav,229
HC_PATATA_BLANDA_0048.wav,7
PD_U1_0021.wav,18
PD_ABLANDADA_0025.wav,12
PD_I1_0022.wav,18
PD_O2_0019.wav,19
HC_TOMAS_0120.wav,5
HC_CARMEN_0134.wav,7
HC_E2_0076.wav,17
HC_CALLE_0121.wav,14
HC_E2_0045.wav,19
PD_PIDIO_0007.wav,14
HC_PIDIO_0137.wav,17
HC_I1_0131.wav,26
HC_I1_0145.wav,15
PD_PETACA_BLANCA_0078.wav,11
PD_DIABLO_0070.wav,15
PD_ACAMPADA_0020.wav,6
PD_O2_0037.wav,15
PD_I3_0022.wav,18
HC_PERRO_0080.wav,9
HC_ACAMPADA_0140.wav,11
PD_I1_0018.wav,18
PD_O1_0115.wav,16
HC_ABLANDADA_0143.wav,11
PD_A1_0019.wav,19
HC_BARBAS_0055.wav,13
HC_A1_0136.wav,39
PD_PATAKA_0113.wav,59
PD_CALLE_0028.wav,12
HC_A1_0137.wav,31
HC_PATAKA_0049.wav,103
PD_A3_0011.wav,18
HC_A2_0135.wav,9
HC_PIDIO_0036.wav,14
HC_I2_0053.wav,20
PD_ACAMPADA_0012.wav,9
PD_E1_0012.wav,16
HC_PAN_VINO_0134.wav,9
HC_ABLANDADA_0063.wav,11
PD_O1_0038.wav,23
HC_BURRO_0138.wav,8
HC_CALLE_0143.wav,18
HC_GANGA_0065.wav,9
PD_PATAKA_0037.wav,20
PD_PERRO_0008.wav,10
HC_PATAKA_0112.wav,74
PD_TOMAS_0066.wav,7
PD_I1_0007.wav,12
HC_I2_0121.wav,25
PD_GANGA_0066.wav,9
HC_I1_0130.wav,35
PD_I1_0028.wav,14
HC_E2_0072.wav,20
PD_U1_0020.wav,11
PD_O3_0017.wav,18
HC_PAN_VINO_0062.wav,11
HC_GANGA_0053.wav,7
PD_MANGA_0037.wav,4
HC_BURRO_0056.wav,9
PD_E2_0044.wav,18
PD_PETACA_BLANCA_0012.wav,11
HC_I2_0054.wav,22
HC_ABLANDADA_0133.wav,13
HC_GANGA_0135.wav,7
HC_PETACA_BLANCA_0054.wav,8
PD_A1_0012.wav,17
PD_CARMEN_0006.wav,7
HC_PETACA_BLANCA_0118.wav,10
PD_O1_0027.wav,19
PD_BURRO_0078.wav,13
HC_A1_0082.wav,16
HC_E1_0133.wav,35
PD_MANGA_0023.wav,5
HC_A1_0122.wav,30
HC_BARBAS_0118.wav,21
PD_PATAKA_0038.wav,90
HC_MANGA_0133.wav,6
PD_SOMBRA_0018.wav,18
HC_CALLE_0136.wav,13
PD_O1_0021.wav,19
HC_BARBAS_0048.wav,16
HC_A2_0137.wav,20
PD_ACAMPADA_0077.wav,8
HC_PERRO_0049.wav,8
PD_TOMAS_0013.wav,7
HC_U1_0034.wav,30
PD_A2_0058.wav,17
HC_E2_0144.wav,14
HC_DIABLO_0136.wav,16
PD_I1_0070.wav,19
HC_A2_0120.wav,24
HC_PATAKA_0122.wav,40
HC_DIABLO_0062.wav,17
HC_ACAMPADA_0129.wav,8
HC_BURRO_0081.wav,11
PD_PETACA_BLANCA_0013.wav,9
PD_ESPONTANEA_0078.wav,129
PD_MANGA_0039.wav,6
PD_PIDIO_0020.wav,13
HC_PETACA_BLANCA_0056.wav,9
PD_ESPONTANEA_0041.wav,171
HC_DIABLO_0129.wav,17
PD_A3_0109.wav,8
PD_BURRO_0109.wav,9
PD_BARBAS_0019.wav,18
PD_ESPONTANEA_0040.wav,305
HC_DIABLO_0034.wav,16
HC_PATAKA_0128.wav,131
PD_SOMBRA_0040.wav,15
HC_PATATA_BLANDA_0063.wav,8
HC_GANGA_0072.wav,9
HC_ABLANDADA_0082.wav,0
PD_PAN_VINO_0039.wav,6
PD_BURRO_0077.wav,9
PD_I2_0037.wav,23
PD_E1_0021.wav,11
PD_PIDIO_0011.wav,14
PD_ABLANDADA_0078.wav,12
HC_I1_0080.wav,18
HC_DIABLO_0082.wav,16
PD_ABLANDADA_0013.wav,12
HC_PATAKA_0060.wav,75
PD_ACAMPADA_0004.wav,6
HC_U1_0045.wav,19
PD_PAN_VINO_0041.wav,12
PD_I2_0027.wav,19
PD_ACAMPADA_0079.wav,8
PD_PERRO_0117.wav,9
PD_ESPONTANEA_0046.wav,192
HC_PATAKA_0085.wav,54
PD_MANGA_0038.wav,6
HC_ACAMPADA_0105.wav,10
PD_A2_0066.wav,23
HC_CALLE_0132.wav,18
HC_U1_0074.wav,20
PD_CALLE_0022.wav,15
PD_U1_0035.wav,19
HC_ACAMPADA_0121.wav,9
PD_SOMBRA_0016.wav,17
HC_PETACA_BLANCA_0133.wav,11
HC_CALLE_0049.wav,15
HC_A2_0086.wav,18
PD_A2_0008.wav,16
HC_O1_0080.wav,20
HC_U1_0141.wav,15
PD_PATAKA_0040.wav,37
HC_SOMBRA_0052.wav,16
HC_A1_0087.wav,11
HC_TOMAS_0060.wav,6
PD_E2_0040.wav,15
PD_O2_0043.wav,19
PD_DIABLO_0067.wav,3
PD_BURRO_0029.wav,11
PD_E1_0015.wav,20
PD_CARMEN_0113.wav,7
PD_O1_0031.wav,17
PD_ABLANDADA_0067.wav,13
PD_SOMBRA_0017.wav,14
PD_GANGA_0031.wav,10
HC_PIDIO_0120.wav,11
PD_CALLE_0070.wav,10
HC_SOMBRA_0133.wav,16
HC_O2_0137.wav,22
HC_PAN_VINO_0074.wav,10
PD_BURRO_0031.wav,10
HC_O1_0081.wav,19
PD_TOMAS_0004.wav,6
HC_ESPONTANEA_0048.wav,296
HC_SOMBRA_0142.wav,15
HC_PATATA_BLANDA_0132.wav,13
PD_TOMAS_0033.wav,5
HC_O1_0132.wav,8
HC_BURRO_0120.wav,8
PD_A1_0015.wav,17
HC_PATATA_BLANDA_0056.wav,10
HC_PATAKA_0065.wav,54
PD_MANGA_0078.wav,7
PD_ABLANDADA_0006.wav,8
PD_PERRO_0077.wav,8
HC_BARBAS_0072.wav,22
PD_A3_0017.wav,18
PD_A2_0028.wav,16
PD_GANGA_0040.wav,9
PD_E1_0077.wav,20
HC_I1_0136.wav,44
PD_O3_0027.wav,19
PD_E1_0028.wav,17
PD_GANGA_0047.wav,8
HC_O1_0105.wav,18
HC_O1_0135.wav,16
HC_O2_0122.wav,28
PD_O2_0009.wav,18
PD_CARMEN_0021.wav,6
PD_E1_0037.wav,16
HC_BARBAS_0131.wav,28
PD_E3_0019.wav,17
HC_PATATA_BLANDA_0118.wav,11
HC_I3_0034.wav,30
PD_SOMBRA_0015.wav,17
PD_PATATA_BLANDA_0038.wav,9
HC_PETACA_BLANCA_0129.wav,11
HC_A1_0071.wav,20
HC_O1_0087.wav,19
HC_PETACA_BLANCA_0080.wav,7
HC_DIABLO_0087.wav,14
HC_PIDIO_0141.wav,11
HC_ACAMPADA_0064.wav,9
PD_ACAMPADA_0022.wav,10
HC_PERRO_0133.wav,9
PD_SOMBRA_0004.wav,8
HC_BARBAS_0143.wav,19
HC_PERRO_0062.wav,7
PD_BURRO_0007.wav,10
HC_PAN_VINO_0063.wav,7
PD_U1_0041.wav,21
HC_BURRO_0130.wav,9
HC_PERRO_0122.wav,12
PD_A3_0023.wav,15
HC_U1_0062.wav,24
PD_CALLE_0026.wav,15
HC_CALLE_0086.wav,17
PD_BURRO_0028.wav,8
PD_PATATA_BLANDA_0046.wav,7
HC_I1_0074.wav,20
PD_A2_0020.wav,19
HC_ABLANDADA_0138.wav,12
HC_GANGA_0045.wav,8
PD_GANGA_0038.wav,8
PD_CARMEN_0043.wav,5
HC_BURRO_0076.wav,9
PD_A2_0115.wav,12
HC_MANGA_0142.wav,8
PD_ACAMPADA_0041.wav,10
PD_A3_0019.wav,19
PD_GANGA_0004.wav,6
PD_U2_0111.wav,21
PD_TOMAS_0012.wav,6
HC_U2_0142.wav,15
HC_ABLANDADA_0053.wav,14
PD_CALLE_0009.wav,13
PD_CARMEN_0040.wav,8
HC_TOMAS_0056.wav,6
PD_ABLANDADA_0047.wav,10
HC_ESPONTANEA_0063.wav,238
PD_I2_0044.wav,20
PD_ACAMPADA_0040.wav,8
PD_CARMEN_0008.wav,7
PD_MANGA_0017.wav,6
HC_PAN_VINO_0082.wav,8
HC_U1_0053.wav,23
HC_MANGA_0080.wav,4
PD_TOMAS_0040.wav,6
HC_PIDIO_0140.wav,14
HC_ABLANDADA_0060.wav,13
HC_O1_0048.wav,24
HC_O2_0051.wav,27
HC_CARMEN_0055.wav,6
PD_MANGA_0028.wav,6
HC_MANGA_0075.wav,8
HC_PETACA_BLANCA_0145.wav,13
PD_A1_0040.wav,15
PD_PETACA_BLANCA_0115.wav,10
HC_PATAKA_0140.wav,57
HC_U2_0141.wav,5
HC_PETACA_BLANCA_0083.wav,10
PD_GANGA_0026.wav,5
HC_CALLE_0051.wav,13
PD_A2_0041.wav,18
PD_PATATA_BLANDA_0066.wav,13
PD_MANGA_0040.wav,5
PD_I2_0117.wav,13
PD_DIABLO_0027.wav,11
HC_BURRO_0053.wav,10
HC_DIABLO_0065.wav,5
HC_I1_0072.wav,20
PD_DIABLO_0010.wav,17
HC_CARMEN_0136.wav,7
HC_MANGA_0086.wav,7
HC_PIDIO_0122.wav,17
HC_PAN_VINO_0048.wav,4
PD_A1_0014.wav,17
PD_PERRO_0078.wav,8
PD_GANGA_0015.wav,7
HC_ACAMPADA_0071.wav,12
PD_PAN_VINO_0077.wav,6
HC_I2_0137.wav,23
HC_U1_0142.wav,33
PD_A3_0004.wav,15
HC_U1_0063.wav,28
HC_I1_0053.wav,26
PD_A1_0109.wav,12
HC_GANGA_0081.wav,7
HC_DIABLO_0045.wav,17
PD_E2_0008.wav,21
PD_ACAMPADA_0025.wav,8
PD_O1_0006.wav,19
HC_CARMEN_0122.wav,8
PD_MANGA_0035.wav,6
PD_O2_0020.wav,19
HC_BARBAS_0116.wav,22
HC_U2_0140.wav,7
PD_PATAKA_0024.wav,43
HC_CALLE_0138.wav,12
PD_PATAKA_0067.wav,65
PD_BURRO_0044.wav,7
HC_PIDIO_0121.wav,14
PD_O3_0025.wav,17
PD_PETACA_BLANCA_0042.wav,12
HC_TOMAS_0048.wav,5
HC_I2_0118.wav,17
HC_CALLE_0056.wav,4
PD_PATAKA_0111.wav,94
HC_I1_0071.wav,20
HC_GANGA_0140.wav,11
PD_PIDIO_0032.wav,11
PD_SOMBRA_0024.wav,16
HC_A2_0112.wav,21
PD_MANGA_0007.wav,6
PD_PIDIO_0019.wav,14
PD_PATATA_BLANDA_0111.wav,15
HC_O2_0034.wav,33
PD_I1_0077.wav,21
HC_TOMAS_0129.wav,8
PD_ESPONTANEA_0038.wav,228
PD_PATAKA_0009.wav,30
HC_I2_0076.wav,17
PD_E2_0022.wav,17
HC_PATATA_BLANDA_0082.wav,14
PD_A1_0021.wav,13
HC_ESPONTANEA_0045.wav,64
PD_PATAKA_0013.wav,70
PD_PERRO_0029.wav,8
PD_PATATA_BLANDA_0039.wav,8
PD_CALLE_0014.wav,10
HC_ESPONTANEA_0142.wav,223
PD_SOMBRA_0078.wav,15
PD_I1_0035.wav,27
PD_CARMEN_0022.wav,8
HC_BURRO_0049.wav,8
HC_MANGA_0082.wav,7
PD_A1_0043.wav,15
HC_PATATA_BLANDA_0034.wav,10
PD_ABLANDADA_0029.wav,13
HC_E2_0080.wav,19
HC_TOMAS_0053.wav,7
PD_O2_0066.wav,23
PD_GANGA_0009.wav,7
HC_U1_0075.wav,20
PD_BARBAS_0037.wav,20
PD_TOMAS_0031.wav,5
PD_ABLANDADA_0046.wav,8
PD_E1_0023.wav,26
PD_MANGA_0021.wav,6
HC_O1_0082.wav,16
PD_PIDIO_0012.wav,17
HC_U1_0048.wav,24
PD_SOMBRA_0025.wav,16
HC_PERRO_0128.wav,11
PD_TOMAS_0058.wav,6
HC_TOMAS_0052.wav,6
PD_TOMAS_0117.wav,8
HC_E1_0121.wav,21
PD_CARMEN_0035.wav,6
HC_U1_0130.wav,52
PD_E2_0011.wav,19
PD_GANGA_0028.wav,6
PD_I1_0117.wav,8
PD_BURRO_0115.wav,9
HC_E1_0139.wav,21
HC_PATATA_BLANDA_0072.wav,13
HC_A1_0072.wav,17
HC_DIABLO_0073.wav,18
PD_E3_0023.wav,17
HC_CALLE_0116.wav,12
HC_PATAKA_0056.wav,48
PD_BURRO_0021.wav,7
HC_PATATA_BLANDA_0055.wav,8
PD_PATAKA_0019.wav,48
HC_ESPONTANEA_0144.wav,190
PD_MANGA_0010.wav,7
HC_CALLE_0128.wav,17
PD_ACAMPADA_0046.wav,6
HC_I1_0075.wav,20
PD_PERRO_0013.wav,8
HC_PIDIO_0131.wav,16
PD_PIDIO_0046.wav,13
HC_E2_0054.wav,23
PD_O1_0046.wav,18
PD_CARMEN_0010.wav,7
HC_I1_0048.wav,24
PD_I1_0008.wav,22
PD_TOMAS_0041.wav,10
HC_E2_0132.wav,7
PD_A1_0047.wav,14
HC_ACAMPADA_0076.wav,9
PD_I2_0018.wav,19
PD_DIABLO_0044.wav,13
HC_PERRO_0073.wav,16
PD_E1_0035.wav,27
PD_GANGA_0046.wav,7
HC_TOMAS_0141.wav,5
HC_ABLANDADA_0034.wav,9
HC_CARMEN_0063.wav,7
PD_ESPONTANEA_0113.wav,254
PD_I3_0011.wav,23
PD_O2_0014.wav,22
HC_MANGA_0072.wav,8
HC_O2_0128.wav,25
HC_E2_0036.wav,34
HC_PAN_VINO_0130.wav,9
PD_O1_0015.wav,25
PD_SOMBRA_0012.wav,15
HC_DIABLO_0074.wav,20
HC_SOMBRA_0131.wav,18
HC_GANGA_0116.wav,11
PD_E3_0032.wav,18
HC_SOMBRA_0137.wav,17
HC_E2_0074.wav,26
HC_PATATA_BLANDA_0062.wav,10
PD_PATATA_BLANDA_0025.wav,10
HC_ACAMPADA_0120.wav,9
PD_A3_0016.wav,9
HC_I1_0133.wav,36
PD_I1_0111.wav,20
PD_O2_0078.wav,16
PD_I1_0023.wav,27
HC_MANGA_0143.wav,7
HC_PATAKA_0120.wav,99
PD_ESPONTANEA_0042.wav,233
PD_BARBAS_0026.wav,44
PD_CALLE_0078.wav,13
PD_CARMEN_0004.wav,11
PD_GANGA_0113.wav,10
HC_PAN_VINO_0072.wav,9
PD_PAN_VINO_0019.wav,8
HC_E1_0128.wav,38
PD_PATATA_BLANDA_0115.wav,10
HC_A1_0120.wav,18
HC_GANGA_0073.wav,10
HC_MANGA_0121.wav,7
HC_BURRO_0048.wav,7
HC_O1_0131.wav,13
PD_TOMAS_0113.wav,5
HC_ACAMPADA_0086.wav,11
HC_I1_0081.wav,17
PD_O2_0006.wav,21
HC_PIDIO_0105.wav,15
PD_PATATA_BLANDA_0041.wav,12
PD_PATATA_BLANDA_0079.wav,9
PD_ESPONTANEA_0109.wav,181
HC_PERRO_0087.wav,9
PD_I3_0020.wav,17
HC_E2_0131.wav,22
PD_GANGA_0013.wav,8
PD_E3_0033.wav,18
HC_BURRO_0122.wav,12
HC_PAN_VINO_0034.wav,9
PD_I2_0028.wav,17
HC_A1_0061.wav,20
HC_MANGA_0122.wav,9
HC_MANGA_0085.wav,10
PD_E1_0042.wav,32
PD_BARBAS_0008.wav,20
HC_O2_0138.wav,9
HC_BURRO_0045.wav,10
PD_PIDIO_0018.wav,16
PD_SOMBRA_0010.wav,15
PD_PAN_VINO_0022.wav,9
HC_GANGA_0136.wav,8
HC_ESPONTANEA_0049.wav,245
PD_CALLE_0011.wav,13
HC_ACAMPADA_0141.wav,8
PD_PAN_VINO_0029.wav,9
PD_BARBAS_0017.wav,17
PD_TOMAS_0046.wav,5
PD_U1_0022.wav,17
PD_PAN_VINO_0067.wav,7
HC_PERRO_0116.wav,11
PD_TOMAS_0014.wav,4
PD_I1_0067.wav,18
PD_GANGA_0017.wav,7
PD_U1_0117.wav,13
PD_I3_0030.wav,18
HC_PETACA_BLANCA_0138.wav,11
HC_PATATA_BLANDA_0137.wav,11
PD_U1_0018.wav,18
HC_A1_0052.wav,20
PD_E3_0022.wav,16
HC_O1_0054.wav,18
PD_O2_0007.wav,18
HC_PATATA_BLANDA_0074.wav,11
HC_TOMAS_0121.wav,7
PD_PATAKA_0011.wav,62
PD_U1_0043.wav,23
HC_CALLE_0133.wav,14
HC_TOMAS_0118.wav,6
HC_A2_0131.wav,12
HC_MANGA_0083.wav,8
HC_O2_0049.wav,22
PD_ABLANDADA_0019.wav,10
HC_GANGA_0138.wav,8
HC_GANGA_0128.wav,12
HC_CALLE_0062.wav,13
HC_PIDIO_0061.wav,17
HC_O1_0055.wav,18
HC_PETACA_BLANCA_0061.wav,10
PD_E2_0058.wav,16
PD_A3_0013.wav,17
PD_E1_0031.wav,17
PD_PETACA_BLANCA_0025.wav,10
PD_GANGA_0033.wav,6
HC_PETACA_BLANCA_0076.wav,11
PD_U2_0115.wav,14
HC_PATATA_BLANDA_0116.wav,13
HC_A1_0130.wav,48
HC_PATATA_BLANDA_0071.wav,12
HC_PERRO_0121.wav,10
PD_E2_0030.wav,17
HC_TOMAS_0075.wav,8
PD_DIABLO_0025.wav,17
HC_ACAMPADA_0034.wav,7
PD_E1_0018.wav,18
PD_SOMBRA_0019.wav,13
HC_BARBAS_0122.wav,20
HC_PATAKA_0052.wav,58
HC_ABLANDADA_0049.wav,14
HC_PERRO_0140.wav,8
PD_A2_0033.wav,16
HC_SOMBRA_0116.wav,13
PD_O2_0017.wav,20
HC_U2_0131.wav,12
PD_MANGA_0043.wav,5
PD_A2_0032.wav,18
PD_MANGA_0030.wav,5
HC_SOMBRA_0086.wav,15
PD_MANGA_0014.wav,5
PD_PETACA_BLANCA_0011.wav,5
HC_E2_0048.wav,23
HC_PETACA_BLANCA_0122.wav,9
PD_U1_0023.wav,19
PD_U1_0015.wav,23
PD_CARMEN_0032.wav,6
PD_A1_0006.wav,16
HC_TOMAS_0061.wav,6
PD_MANGA_0020.wav,4
PD_TOMAS_0029.wav,7
PD_PERRO_0023.wav,13
PD_ESPONTANEA_0108.wav,168
HC_ACAMPADA_0061.wav,11
PD_I1_0113.wav,23
PD_DIABLO_0117.wav,14
PD_ACAMPADA_0023.wav,6
PD_ACAMPADA_0010.wav,8
PD_GANGA_0010.wav,7
PD_PETACA_BLANCA_0021.wav,10
HC_A2_0071.wav,20
HC_E2_0061.wav,22
PD_CALLE_0046.wav,11
PD_I1_0066.wav,14
PD_PETACA_BLANCA_0037.wav,11
PD_BURRO_0015.wav,12
PD_A1_0009.wav,11
HC_DIABLO_0143.wav,14
HC_PATATA_BLANDA_0036.wav,11
HC_TOMAS_0034.wav,5
PD_PAN_VINO_0038.wav,10
HC_PAN_VINO_0138.wav,8
PD_PETACA_BLANCA_0070.wav,9
PD_E2_0004.wav,15
PD_CALLE_0077.wav,14
HC_O2_0129.wav,18
HC_GANGA_0130.wav,7
PD_PAN_VINO_0016.wav,7
HC_ESPONTANEA_0134.wav,244
PD_ABLANDADA_0015.wav,12
PD_A1_0024.wav,17
HC_E1_0140.wav,25
HC_I2_0131.wav,12
HC_O2_0076.wav,17
PD_E2_0035.wav,26
PD_PETACA_BLANCA_0117.wav,7
HC_BARBAS_0121.wav,21
PD_I1_0024.wav,18
PD_CALLE_0044.wav,18
PD_E2_0007.wav,13
PD_BARBAS_0066.wav,17
PD_ABLANDADA_0020.wav,11
HC_ABLANDADA_0122.wav,15
HC_BARBAS_0073.wav,25
PD_ACAMPADA_0007.wav,9
PD_BARBAS_0033.wav,17
HC_TOMAS_0080.wav,5
PD_O1_0041.wav,21
HC_PATATA_BLANDA_0064.wav,11
PD_A1_0111.wav,15
PD_E3_0021.wav,10
HC_GANGA_0060.wav,9
HC_SOMBRA_0048.wav,12
PD_CALLE_0035.wav,12
HC_A1_0036.wav,22
HC_I1_0063.wav,23
HC_CARMEN_0065.wav,6
HC_BURRO_0121.wav,9
HC_I1_0116.wav,19
HC_PETACA_BLANCA_0048.wav,8
PD_PIDIO_0026.wav,17
HC_U2_0134.wav,9
PD_BURRO_0010.wav,8
HC_PETACA_BLANCA_0071.wav,10
PD_CALLE_0115.wav,12
PD_E2_0070.wav,15
HC_PATATA_BLANDA_0049.wav,10
PD_PIDIO_0070.wav,14
HC_BARBAS_0085.wav,26
PD_BARBAS_0067.wav,21
PD_E2_0037.wav,21
HC_A1_0073.wav,17
PD_I1_0039.wav,18
HC_ABLANDADA_0136.wav,13
HC_DIABLO_0056.wav,14
PD_PERRO_0047.wav,7
PD_O3_0029.wav,17
PD_TOMAS_0015.wav,8
HC_DIABLO_0122.wav,18
HC_BARBAS_0071.wav,33
HC_O2_0065.wav,16
PD_ABLANDADA_0011.wav,6
HC_O1_0074.wav,19
PD_PIDIO_0004.wav,10
HC_O2_0142.wav,13
PD_ABLANDADA_0027.wav,10
PD_E3_0020.wav,17
HC_MANGA_0064.wav,6
PD_PETACA_BLANCA_0039.wav,7
PD_A2_0040.wav,12
HC_E2_0053.wav,18
PD_DIABLO_0015.wav,22
HC_BARBAS_0132.wav,21
HC_GANGA_0056.wav,8
PD_A1_0115.wav,16
PD_I2_0039.wav,20
HC_E1_0116.wav,16
HC_GANGA_0062.wav,5
PD_CARMEN_0070.wav,6
PD_CALLE_0040.wav,15
HC_PERRO_0120.wav,7
PD_MANGA_0047.wav,7
PD_ABLANDADA_0032.wav,10
HC_MANGA_0073.wav,8
PD_A1_0010.wav,18
PD_E1_0079.wav,17
PD_O2_0047.wav,18
HC_TOMAS_0122.wav,9
HC_I2_0136.wav,17
PD_I2_0113.wav,22
HC_I2_0105.wav,20
PD_A2_0077.wav,18
HC_E1_0131.wav,19
HC_BARBAS_0074.wav,28
PD_CARMEN_0017.wav,6
HC_I1_0045.wav,20
PD_PETACA_BLANCA_0043.wav,7
PD_BARBAS_0014.wav,20
PD_O2_0015.wav,28
HC_GANGA_0086.wav,10
PD_PATATA_BLANDA_0031.wav,12
HC_ABLANDADA_0121.wav,14
HC_PERRO_0132.wav,12
HC_CALLE_0085.wav,16
PD_O2_0021.wav,19
HC_PIDIO_0145.wav,17
HC_E2_0112.wav,26
HC_DIABLO_0135.wav,15
HC_E2_0075.wav,22
PD_E2_0043.wav,26
HC_I2_0129.wav,25
HC_CALLE_0083.wav,2
PD_BURRO_0024.wav,6
PD_TOMAS_0047.wav,6
HC_TOMAS_0134.wav,8
PD_I1_0037.wav,19
PD_E1_0067.wav,20
HC_I2_0052.wav,31
HC_A2_0063.wav,15
PD_GANGA_0077.wav,7
HC_CARMEN_0034.wav,9
HC_PETACA_BLANCA_0081.wav,10
PD_E2_0010.wav,20
HC_ESPONTANEA_0143.wav,323
HC_PIDIO_0087.wav,16
PD_A1_0078.wav,15
PD_ESPONTANEA_0111.wav,143
PD_ACAMPADA_0078.wav,9
PD_A2_0007.wav,17
PD_A1_0038.wav,22
HC_BARBAS_0081.wav,15
PD_PAN_VINO_0044.wav,8
HC_ACAMPADA_0053.wav,10
PD_PIDIO_0043.wav,15
HC_A2_0121.wav,21
HC_PETACA_BLANCA_0105.wav,12
PD_ACAMPADA_0113.wav,9
PD_PIDIO_0067.wav,6
HC_ESPONTANEA_0053.wav,119
HC_I1_0143.wav,31
PD_A2_0043.wav,25
PD_BURRO_0117.wav,10
HC_ACAMPADA_0139.wav,10
HC_PAN_VINO_0086.wav,7
HC_MANGA_0087.wav,8
PD_E2_0009.wav,19
HC_ABLANDADA_0051.wav,11
PD_TOMAS_0044.wav,6
HC_PATAKA_0061.wav,55
HC_PETACA_BLANCA_0051.wav,9
PD_SOMBRA_0077.wav,13
HC_ACAMPADA_0136.wav,9
HC_U1_0135.wav,18
HC_PETACA_BLANCA_0137.wav,11
HC_TOMAS_0071.wav,3
PD_ABLANDADA_0079.wav,10
HC_O1_0130.wav,49
HC_SOMBRA_0051.wav,16
PD_E2_0067.wav,16
PD_SOMBRA_0046.wav,12
HC_DIABLO_0054.wav,15
PD_PAN_VINO_0040.wav,11
HC_CARMEN_0135.wav,7
HC_PATAKA_0054.wav,48
PD_I3_0031.wav,17
PD_I1_0011.wav,19
PD_BARBAS_0041.wav,28
HC_A1_0128.wav,31
PD_CARMEN_0016.wav,7
HC_ACAMPADA_0128.wav,12
PD_A3_0012.wav,21
HC_PATATA_BLANDA_0080.wav,9
PD_PATATA_BLANDA_0028.wav,8
HC_O2_0075.wav,20
PD_GANGA_0109.wav,12
HC_ABLANDADA_0132.wav,15
HC_DIABLO_0118.wav,20
PD_CARMEN_0067.wav,7
PD_SOMBRA_0067.wav,13
PD_PATATA_BLANDA_0078.wav,12
PD_O2_0027.wav,19
PD_GANGA_0117.wav,8
HC_A1_0081.wav,15
HC_PIDIO_0112.wav,14
PD_E3_0026.wav,17
PD_E3_0017.wav,20
PD_BARBAS_0030.wav,16
HC_A2_0118.wav,22
HC_U2_0105.wav,19
PD_ABLANDADA_0016.wav,12
HC_A1_0045.wav,16
PD_I1_0013.wav,17
HC_PETACA_BLANCA_0074.wav,9
HC_BARBAS_0120.wav,18
HC_A1_0116.wav,16
PD_ACAMPADA_0038.wav,9
HC_BURRO_0143.wav,8
HC_PETACA_BLANCA_0086.wav,10
PD_E2_0014.wav,6
HC_CARMEN_0129.wav,7
PD_BARBAS_0079.wav,20
PD_O3_0023.wav,18
HC_PETACA_BLANCA_0135.wav,10
PD_DIABLO_0023.wav,12
HC_BARBAS_0136.wav,19
PD_PAN_VINO_0017.wav,6
HC_TOMAS_0116.wav,6
PD_CALLE_0067.wav,21
HC_A2_0051.wav,21
PD_I3_0021.wav,17
HC_A2_0142.wav,12
HC_PETACA_BLANCA_0116.wav,9
HC_PETACA_BLANCA_0136.wav,10
HC_PERRO_0131.wav,11
PD_MANGA_0077.wav,6
HC_I1_0122.wav,28
PD_A3_0030.wav,15
HC_PATAKA_0051.wav,49
HC_SOMBRA_0132.wav,17
PD_SOMBRA_0009.wav,13
PD_BURRO_0030.wav,9
HC_TOMAS_0145.wav,8
PD_CARMEN_0115.wav,8
HC_MANGA_0074.wav,6
HC_E1_0130.wav,41
HC_U1_0082.wav,18
PD_PIDIO_0025.wav,15
HC_GANGA_0074.wav,7
HC_ACAMPADA_0145.wav,12
PD_E2_0033.wav,18
HC_PAN_VINO_0143.wav,7
HC_PIDIO_0132.wav,18
HC_PERRO_0083.wav,10
HC_SOMBRA_0034.wav,16
HC_I2_0132.wav,7
PD_E1_0040.wav,17
PD_BARBAS_0039.wav,14
HC_A2_0133.wav,10
PD_PETACA_BLANCA_0030.wav,7
HC_I2_0138.wav,10
PD_U1_0012.wav,19
HC_DIABLO_0080.wav,2
HC_DIABLO_0116.wav,18
HC_PATAKA_0138.wav,49
PD_GANGA_0078.wav,8
PD_ACAMPADA_0044.wav,9
HC_U1_0129.wav,29
HC_SOMBRA_0075.wav,18
PD_DIABLO_0013.wav,12
PD_E1_0044.wav,20
HC_MANGA_0118.wav,6
PD_O1_0058.wav,17
HC_O2_0118.wav,19
PD_PATATA_BLANDA_0006.wav,9
HC_O2_0080.wav,17
HC_PATAKA_0142.wav,90
PD_E1_0016.wav,15
PD_BURRO_0032.wav,8
HC_BURRO_0075.wav,11
PD_BURRO_0008.wav,10
HC_GANGA_0118.wav,8
PD_U1_0011.wav,21
HC_MANGA_0054.wav,5
HC_SOMBRA_0144.wav,15
PD_BURRO_0067.wav,9
PD_PAN_VINO_0079.wav,11
PD_DIABLO_0109.wav,13
HC_MANGA_0060.wav,7
HC_E2_0071.wav,20
HC_ESPONTANEA_0073.wav,67
PD_ABLANDADA_0035.wav,8
HC_PIDIO_0064.wav,12
